BKNG_ID,HOME_STATE,NATIONALITY,HOME_COUNTRY,AGE,NBR_CRUISES,GROUP_TYPE,BKNG_STATUS,BKNG_OPEN_DATE,BKNG_CANCEL_DATE,CURRENCY_CODE,AIR_FLAG,BKNG_SOURCE,BKNG_TYPE,GENDER,DINING_TIME_CODE,DINING_TIME_CONF_FLAG,INSURANCE_PYMT_DATE,META,NET_TKT_REV,SAIL_DATE
189,,CA,,0,0,,C,2/12/2012,2/17/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,O,213.71,7/28/2012
190,,US,,39,0,I,C,3/8/2011,6/5/2012,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,F,88.09,7/28/2012
191,IL,US,US,35,0,Q,B,11/8/2011,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,V,236.51,7/28/2012
192,CA,US,US,57,0,,B,2/22/2012,12/31/1900,USD,N,AGENCY,FIT,M,2,Y,12/31/1900,V,195.07,7/28/2012
193,NC,US,US,39,0,,B,11/4/2011,12/31/1900,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,I,163.95,7/28/2012
194,CT,US,US,65,0,,C,2/4/2012,2/7/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,289.97,7/28/2012
195,IL,US,US,53,0,I,B,9/9/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,90.13,7/28/2012
196,MN,US,US,40,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,O,174.53,7/28/2012
197,WA,US,US,50,0,,B,7/23/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,147.11,7/28/2012
198,IL,US,US,62,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,F,108.12,7/28/2012
199,,US,,0,0,,C,3/13/2012,3/13/2012,USD,N,AGENCY,FIT,M,2,Y,12/31/1900,V,0,7/28/2012
200,WA,US,US,39,0,G,B,11/3/2011,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,I,172.69,7/28/2012
201,FL,US,US,35,0,,B,10/19/2011,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,D,269.84,7/28/2012
202,,US,,0,0,,C,7/6/2012,7/7/2012,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,147.11,7/28/2012
203,VA,US,US,55,0,,B,7/18/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,147.11,7/28/2012
204,TX,US,US,23,1,,C,2/5/2012,3/6/2012,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,289.97,7/28/2012
205,CA,US,US,50,0,,B,6/16/2012,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,147.11,7/28/2012
206,ID,US,US,0,0,,C,6/5/2012,6/6/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,175.68,7/28/2012
207,WI,US,US,43,0,Q,B,11/8/2011,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,236.51,7/28/2012
208,IL,US,US,34,0,I,B,1/16/2012,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,89.29,7/28/2012
209,,US,,0,0,K,C,5/16/2011,9/12/2011,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,I,129.29,7/28/2012
210,IL,US,US,51,2,,B,12/5/2011,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,D,325.68,7/28/2012
211,ND,US,US,53,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,O,178.5,7/28/2012
212,OK,US,US,0,0,G,C,11/1/2011,4/13/2012,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,D,423.73,7/28/2012
213,WI,US,US,74,0,F,B,3/10/2012,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,D,255.76,7/28/2012
214,,CA,,17,0,,C,1/27/2012,2/15/2012,USD,N,AGENCY,FIT,M,1,Y,12/31/1900,I,176.45,7/28/2012
215,MN,US,US,61,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,141,7/28/2012
216,FL,US,US,65,1,G,B,8/27/2011,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,231.93,7/28/2012
217,CA,US,US,59,0,,B,7/9/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,132.92,7/28/2012
218,WA,US,US,50,0,,B,12/13/2011,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,275.68,7/28/2012
219,SD,US,US,36,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,I,148.1,7/28/2012
220,TX,US,US,73,1,,C,8/2/2011,2/15/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,D,411.65,7/28/2012
221,NC,US,US,71,10,,C,1/25/2012,1/30/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,80.46,7/28/2012
222,FL,US,US,72,0,,B,7/16/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
223,,US,,0,0,,C,2/13/2012,2/13/2012,USD,N,AGENCY,FIT,M,2,Y,12/31/1900,V,0,7/28/2012
224,CO,US,US,69,0,,B,7/20/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,I,105.65,7/28/2012
225,MN,US,US,56,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,173.18,7/28/2012
226,KS,US,US,72,4,,B,4/3/2012,12/31/1900,USD,N,AGENCY,FIT,M,2,Y,12/31/1900,S,297.17,7/28/2012
227,HI,US,US,96,0,G,B,1/26/2012,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,242.51,7/28/2012
228,GA,US,US,23,0,F,B,12/28/2011,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,I,138.08,7/28/2012
229,IA,US,US,32,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,F,135.6,7/28/2012
230,PEM,NO,BM,47,0,,B,5/16/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,261.4,7/28/2012
231,,US,,,0,I,C,5/12/2011,7/27/2012,USD,,AGENCY,GROUP,,1,Y,12/31/1900,I,110.67,7/28/2012
232,,US,,31,0,,C,7/10/2012,7/11/2012,USD,Y,AGENCY,FIT,F,P,Y,12/31/1900,V,145.32,7/28/2012
233,TN,US,US,66,7,,B,9/6/2011,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,S,276.99,7/28/2012
234,ND,US,US,51,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,174.65,7/28/2012
235,NSW,AU,AU,55,0,G,B,8/29/2011,12/31/1900,AUD,N,AGENCY,GROUP,M,P,Y,12/31/1900,V,302.89,7/28/2012
236,,US,,51,0,,C,6/25/2012,6/26/2012,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,V,165.65,7/28/2012
237,NH,US,US,30,0,,C,4/26/2011,12/12/2011,USD,Y,DIRECT,FIT,F,P,Y,12/31/1900,V,315.55,7/28/2012
238,CA,US,US,67,0,,B,4/9/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,4/12/2012,V,257.21,7/28/2012
239,NE,US,US,60,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,I,94.61,7/28/2012
240,,US,,0,0,,C,5/31/2012,6/1/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,263.42,7/28/2012
241,CA,US,US,52,0,,C,6/11/2012,6/12/2012,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,175.68,7/28/2012
242,NJ,US,US,14,0,,B,7/3/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,136.2,7/28/2012
243,IA,US,US,74,1,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,75.61,7/28/2012
244,,US,,35,0,,C,9/30/2011,10/5/2011,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,259.33,7/28/2012
245,AZ,US,US,12,0,,B,6/15/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
246,SD,US,US,69,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,O,166.21,7/28/2012
247,TN,US,US,62,0,,B,6/25/2012,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,S,218.54,7/28/2012
248,MN,US,US,61,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,173.18,7/28/2012
249,WI,RU,US,46,0,F,B,4/18/2012,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,240.08,7/28/2012
250,CA,US,US,64,0,,B,6/15/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,165.65,7/28/2012
251,,TW,,0,0,,C,6/14/2012,6/15/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,119.83,7/28/2012
252,CA,US,US,65,0,,B,7/15/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,68.4,7/28/2012
253,,US,,0,0,I,C,8/3/2011,4/6/2012,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,224.27,7/28/2012
254,NE,US,US,28,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,93.25,7/28/2012
255,NJ,US,US,72,0,,B,5/10/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,5/10/2012,V,491.33,7/28/2012
256,AL,US,US,30,0,,B,6/20/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
257,TX,US,US,29,0,F,B,2/12/2012,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,I,162.08,7/28/2012
258,,US,,55,0,,C,7/12/2012,7/13/2012,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,I,118.54,7/28/2012
259,PA,US,US,48,0,,B,1/12/2012,12/31/1900,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,V,262.25,7/28/2012
260,TX,US,US,48,0,,B,6/27/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,129.65,7/28/2012
261,,US,,0,0,,C,3/9/2012,3/14/2012,USD,N,AGENCY,FIT,M,2,Y,12/31/1900,V,255.89,7/28/2012
262,NJ,US,US,38,0,,B,12/4/2011,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,275.68,7/28/2012
263,TX,US,US,58,1,,B,6/25/2012,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,6/26/2012,V,147.11,7/28/2012
264,TX,US,US,62,0,G,B,2/9/2012,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,252.08,7/28/2012
265,FL,US,US,54,0,,B,7/2/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,7/2/2012,V,136.2,7/28/2012
266,,CA,,47,0,,C,1/27/2012,2/15/2012,USD,N,AGENCY,FIT,M,1,Y,12/31/1900,D,411.65,7/28/2012
267,CO,US,US,51,0,,C,2/2/2012,2/3/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,S,347.11,7/28/2012
268,,US,,53,0,,C,4/16/2012,4/21/2012,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,V,236.82,7/28/2012
269,SD,US,US,54,0,I,B,1/3/2012,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,131.18,7/28/2012
270,CA,US,US,60,4,K,C,5/26/2011,9/19/2011,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,I,133.03,7/28/2012
271,OH,US,US,41,0,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,241.28,7/28/2012
272,,US,,0,0,K,C,7/12/2011,9/19/2011,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,I,271.32,7/28/2012
273,IA,US,US,40,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,63.27,7/28/2012
274,PEM,GB,BM,68,0,,B,5/16/2012,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,261.4,7/28/2012
275,OH,US,US,59,0,,B,7/17/2012,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,7/18/2012,V,147.11,7/28/2012
276,,US,,,0,,B,6/14/2012,12/31/1900,USD,,AGENCY,FIT,,2,Y,12/31/1900,V,129.65,7/28/2012
277,,US,,55,0,,C,5/4/2011,3/13/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,247.51,7/28/2012
278,AR,US,US,69,0,,B,2/3/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,281.32,7/28/2012
279,,CN,,0,0,,C,6/17/2012,6/18/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,0,7/28/2012
280,,CA,,52,0,,C,7/13/2012,7/14/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,F,70.18,7/28/2012
281,CA,US,US,46,0,,B,1/12/2012,12/31/1900,USD,N,AGENCY,FIT,M,2,Y,12/31/1900,V,262.25,7/28/2012
282,DC,US,US,41,0,G,B,10/18/2011,12/31/1900,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,I,125.68,7/28/2012
283,WA,US,US,57,0,,B,12/13/2011,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,275.68,7/28/2012
284,VA,US,US,28,0,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,364.95,7/28/2012
285,NY,US,US,65,0,,B,6/8/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,I,105.65,7/28/2012
286,CA,US,US,64,0,,B,5/23/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,S,249.65,7/28/2012
287,MO,US,US,48,0,,B,6/20/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,165.65,7/28/2012
288,,US,,47,0,K,C,6/3/2011,9/19/2011,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,I,136.46,7/28/2012
289,ND,US,US,28,1,I,B,1/3/2012,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,141.4,7/28/2012
290,,US,,7,0,,C,7/18/2012,7/19/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,147.11,7/28/2012
291,,US,,0,0,,C,2/5/2012,2/13/2012,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,I,189.97,7/28/2012
292,NC,US,US,66,0,,B,1/6/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,249.53,7/28/2012
293,NV,US,US,70,97,,B,1/28/2011,12/31/1900,USD,N,AGENCY,FIT,M,2,Y,12/31/1900,D,425.22,7/28/2012
294,,CA,,0,0,,C,5/8/2012,5/18/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,230.51,7/28/2012
295,,US,,0,0,,C,1/20/2011,1/20/2011,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,D,0,7/28/2012
296,,US,,0,0,K,C,6/17/2011,9/19/2011,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,V,223.18,7/28/2012
297,NE,US,US,59,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,F,107.6,7/28/2012
298,,US,,59,0,,C,6/22/2012,6/23/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,F,117.65,7/28/2012
299,NC,US,US,60,0,,B,1/6/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,249.53,7/28/2012
300,IA,US,US,51,0,I,B,9/9/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,I,63.25,7/28/2012
301,TX,US,US,69,0,,B,7/9/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
302,CA,US,US,48,0,G,B,9/19/2011,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,F,165.93,7/28/2012
303,NV,US,US,70,97,,C,1/25/2011,1/28/2011,USD,N,DIRECT,FIT,M,2,Y,12/31/1900,D,509.98,7/28/2012
304,NC,US,US,63,0,,B,11/4/2011,12/31/1900,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,D,403.24,7/28/2012
305,WA,US,US,67,1,Q,B,11/17/2011,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,234.08,7/28/2012
306,GA,US,US,53,0,,B,7/11/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,136.2,7/28/2012
307,QLD,AU,AU,69,0,G,B,10/31/2011,12/31/1900,AUD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,250.12,7/28/2012
308,CA,US,US,46,0,,B,7/5/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,S,161.25,7/28/2012
309,GA,US,US,55,2,,B,6/29/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
310,IA,US,US,70,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,176.58,7/28/2012
311,OH,US,US,61,0,,B,3/15/2012,12/31/1900,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,S,262.25,7/28/2012
312,IL,US,US,72,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,F,163.32,7/28/2012
313,SD,US,US,50,0,I,B,9/9/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,D,407.97,7/28/2012
314,,US,,0,0,G,C,12/2/2011,12/7/2011,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,V,220.96,7/28/2012
315,,US,,,0,,C,1/10/2012,1/15/2012,USD,,AGENCY,FIT,,P,Y,12/31/1900,V,0,7/28/2012
316,IN,US,US,35,0,,B,7/21/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,I,105.65,7/28/2012
317,,US,,61,0,Q,C,6/5/2012,6/11/2012,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,F,173.97,7/28/2012
318,WA,US,US,81,0,,B,7/7/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,107.26,7/28/2012
319,,CA,,8,0,,C,7/15/2012,7/16/2012,CAD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,175.46,7/28/2012
320,,US,,,0,G,B,9/19/2011,12/31/1900,USD,,AGENCY,GROUP,,1,Y,12/31/1900,F,77.25,7/28/2012
321,MD,US,US,59,0,G,B,11/28/2011,12/31/1900,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,D,393.65,7/28/2012
322,,US,,0,0,I,C,10/3/2011,3/30/2012,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,V,224.27,7/28/2012
323,WA,US,US,63,0,Q,B,11/21/2011,12/31/1900,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,V,234.08,7/28/2012
324,IA,US,US,52,0,,B,6/19/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,6/20/2012,V,136.2,7/28/2012
325,UT,US,US,56,0,G,B,1/3/2012,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,V,236.45,7/28/2012
326,AR,US,US,61,0,,C,12/17/2011,12/18/2011,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,275.68,7/28/2012
327,WAU,AU,AU,60,0,G,B,9/27/2011,12/31/1900,AUD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,302.89,7/28/2012
328,WA,US,US,63,2,,C,12/31/2011,1/3/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,S,332.83,7/28/2012
329,,US,,0,0,I,C,1/16/2012,1/16/2012,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,I,0,7/28/2012
330,,US,,35,0,,C,3/28/2012,4/2/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,225.65,7/28/2012
331,IA,US,US,86,0,I,B,1/10/2012,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,V,144.22,7/28/2012
332,FL,US,US,62,0,,B,7/9/2012,12/31/1900,USD,N,DIRECT,FIT,M,2,Y,7/9/2012,V,147.11,7/28/2012
333,TX,US,US,23,1,,C,7/6/2012,7/7/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,147.11,7/28/2012
334,CA,US,US,66,0,,B,6/29/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
335,,US,,0,0,I,C,8/3/2011,3/30/2012,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,224.27,7/28/2012
336,,AU,,61,0,,C,6/23/2011,7/6/2011,AUD,N,AGENCY,FIT,M,P,Y,12/31/1900,S,379.69,7/28/2012
337,,US,,54,0,K,C,6/22/2011,9/19/2011,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,S,270.03,7/28/2012
338,ND,US,US,27,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,139.25,7/28/2012
339,TX,US,US,13,1,,C,12/2/2011,12/6/2011,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,S,309.16,7/28/2012
340,TX,US,US,59,0,,B,5/17/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,201.65,7/28/2012
341,GA,US,US,40,8,G,B,9/19/2011,12/31/1900,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,F,170.57,7/28/2012
342,MA,US,US,74,1,,B,2/5/2012,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,5/13/2012,V,227.11,7/28/2012
343,NM,US,US,61,4,,C,6/22/2012,6/23/2012,USD,N,DIRECT,FIT,F,2,Y,12/31/1900,V,147.11,7/28/2012
344,CA,US,US,73,0,,B,7/8/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
345,CA,US,US,29,1,Q,B,2/2/2012,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,5/10/2012,S,245.98,7/28/2012
346,WI,US,US,54,0,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,V,241.28,7/28/2012
347,CA,US,US,70,0,,C,7/7/2012,7/8/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,165.65,7/28/2012
348,,US,,0,0,I,C,8/3/2011,4/6/2012,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,V,224.27,7/28/2012
349,,US,,81,0,,C,1/20/2012,1/21/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,318.54,7/28/2012
350,WI,US,US,44,0,,B,1/30/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,1/30/2012,V,262.25,7/28/2012
351,FL,GB,US,49,0,,B,7/20/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,104.25,7/28/2012
352,,AU,,56,0,,C,6/6/2011,6/22/2011,AUD,N,AGENCY,FIT,M,P,Y,12/31/1900,S,381.54,7/28/2012
353,IL,US,US,54,0,,B,2/29/2012,12/31/1900,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,V,233.91,7/28/2012
354,,US,,0,0,Q,C,11/21/2011,12/1/2011,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,V,226.05,7/28/2012
355,NY,US,US,75,0,,B,3/5/2012,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,3/6/2012,V,282.83,7/28/2012
356,CA,US,US,45,1,,C,9/10/2011,9/15/2011,USD,N,AGENCY,FIT,M,2,Y,12/31/1900,S,288.36,7/28/2012
357,TX,US,US,54,4,,C,12/2/2011,12/6/2011,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,S,309.16,7/28/2012
358,ON,CA,CA,47,1,,C,7/16/2012,7/17/2012,CAD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,146.87,7/28/2012
359,,US,,54,0,,C,5/2/2012,5/7/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,240.98,7/28/2012
360,,US,,0,0,K,C,6/6/2011,9/19/2011,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,O,176.32,7/28/2012
361,,TW,,0,0,,C,5/17/2012,6/1/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,O,204.47,7/28/2012
362,,CA,,54,0,,C,6/28/2012,6/29/2012,USD,N,AGENCY,FIT,M,2,Y,12/31/1900,V,129.65,7/28/2012
363,CA,US,US,90,5,,C,12/31/2011,1/3/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,S,661.25,7/28/2012
364,CA,US,US,54,0,,B,1/30/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,2/2/2012,V,257.21,7/28/2012
365,CA,US,US,42,1,,C,9/10/2011,9/15/2011,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,S,288.36,7/28/2012
366,,US,,9,0,,C,12/2/2011,12/6/2011,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,S,309.16,7/28/2012
367,CA,US,US,61,0,G,B,4/29/2012,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,O,213.71,7/28/2012
368,,CA,,0,0,,C,3/27/2012,4/1/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,249.65,7/28/2012
369,UT,US,US,81,0,G,B,1/3/2012,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,V,236.45,7/28/2012
370,WA,US,US,27,0,G,B,12/9/2011,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,230.49,7/28/2012
371,PA,US,US,50,0,,B,1/12/2012,12/31/1900,USD,N,AGENCY,FIT,M,2,Y,12/31/1900,F,201.22,7/28/2012
372,NC,US,US,40,1,,B,11/4/2011,12/31/1900,USD,N,AGENCY,FIT,M,2,Y,12/31/1900,I,163.95,7/28/2012
373,,US,,16,0,K,C,8/4/2011,9/19/2011,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,I,136.46,7/28/2012
374,IA,US,US,41,0,I,B,9/9/2011,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,224.03,7/28/2012
375,,US,,55,0,,C,5/4/2011,3/13/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,247.51,7/28/2012
376,,US,,0,0,,C,6/28/2012,6/29/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,I,209.16,7/28/2012
377,IA,US,US,67,2,,B,7/17/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,7/17/2012,V,147.11,7/28/2012
378,,US,,0,0,,C,1/20/2011,1/20/2011,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,D,0,7/28/2012
379,TX,US,US,42,0,,B,9/23/2011,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,247.51,7/28/2012
